Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Date_new,month,Day_Perc_Change,Trend
HDFCBANK,EQ,01-Jan-2018,1872.4,1872.7,1880.75,1850.5,       1855.00,1854.5,1862.24,1645129,3063622972.65,30994,1222191,74.29,2018-01-01,Jan-2018,-0.9559923093356182,Slight Negative
HDFCBANK,EQ,02-Jan-2018,1854.5,1858.55,1875.0,1858.55,       1869.80,1872.35,1868.27,1194079,2230859132.95,33877,737318,61.75,2018-01-02,Jan-2018,0.9625235912644969,Slight Positive
HDFCBANK,EQ,03-Jan-2018,1872.35,1875.0,1878.25,1851.2,       1853.85,1852.65,1859.01,1132822,2105921940.5,39569,765751,67.6,2018-01-03,Jan-2018,-1.052153710577608,Negative
HDFCBANK,EQ,04-Jan-2018,1852.65,1853.0,1865.5,1853.0,       1859.25,1859.9,1860.54,593444,1104125326.3,11185,300493,50.64,2018-01-04,Jan-2018,0.39133133619408955,Slight or No Change
HDFCBANK,EQ,05-Jan-2018,1859.9,1863.0,1868.05,1855.55,       1863.05,1863.6,1862.6,717717,1336816277.05,20342,394247,54.93,2018-01-05,Jan-2018,0.19893542663582675,Slight or No Change
HDFCBANK,EQ,08-Jan-2018,1863.6,1865.0,1870.7,1857.75,       1864.00,1860.6,1861.87,1142577,2127331034.75,17668,792771,69.38,2018-01-08,Jan-2018,-0.16097875080489654,Slight or No Change
HDFCBANK,EQ,09-Jan-2018,1860.6,1862.0,1869.85,1855.0,       1862.70,1863.7,1861.62,1326382,2469224839.75,49929,959503,72.34,2018-01-09,Jan-2018,0.16661292056325827,Slight or No Change
HDFCBANK,EQ,10-Jan-2018,1863.7,1865.2,1867.9,1857.3,       1860.45,1864.2,1863.6,1153972,2150540894.55,18186,880760,76.32,2018-01-10,Jan-2018,0.02682835220260138,Slight or No Change
HDFCBANK,EQ,11-Jan-2018,1864.2,1864.2,1876.0,1856.25,       1873.95,1872.55,1868.69,1014774,1896296273.9,26221,622410,61.33,2018-01-11,Jan-2018,0.447913314022097,Slight or No Change
HDFCBANK,EQ,12-Jan-2018,1872.55,1873.0,1878.15,1860.0,       1865.00,1865.3,1868.58,1084177,2025876708.1,29065,566529,52.25,2018-01-12,Jan-2018,-0.38717257216095424,Slight or No Change
HDFCBANK,EQ,15-Jan-2018,1865.3,1869.95,1904.4,1859.85,       1893.05,1897.75,1891.97,3144111,5948565811.3,68116,1638414,52.11,2018-01-15,Jan-2018,1.7396665415750912,Positve
HDFCBANK,EQ,16-Jan-2018,1897.75,1903.45,1910.0,1885.25,       1900.10,1900.15,1899.62,1611346,3060951108.75,60260,827555,51.36,2018-01-16,Jan-2018,0.12646555131077264,Slight or No Change
HDFCBANK,EQ,17-Jan-2018,1900.15,1897.0,1902.55,1887.0,       1891.60,1890.5,1893.05,726374,1375065564.25,25142,346150,47.65,2018-01-17,Jan-2018,-0.507854643054495,Slight Negative
HDFCBANK,EQ,18-Jan-2018,1890.5,1924.0,1954.0,1918.05,       1933.05,1934.3,1939.75,4162385,8073993015.75,79152,1499386,36.02,2018-01-18,Jan-2018,2.3168473948690815,Positve
HDFCBANK,EQ,19-Jan-2018,1934.3,1935.15,1959.9,1919.25,       1949.35,1952.2,1947.44,2863997,5577473372.55,62844,861137,30.07,2018-01-19,Jan-2018,0.9253993692808882,Slight Positive
HDFCBANK,EQ,22-Jan-2018,1952.2,1960.0,1988.0,1953.15,       1962.50,1963.35,1969.82,2212442,4358108235.7,87200,961425,43.46,2018-01-22,Jan-2018,0.5711504968753056,Slight Positive
HDFCBANK,EQ,23-Jan-2018,1963.35,1965.0,1966.7,1943.3,       1951.50,1951.3,1953.81,1261949,2465611788.75,41602,726995,57.61,2018-01-23,Jan-2018,-0.6137469121654249,Slight Negative
HDFCBANK,EQ,24-Jan-2018,1951.3,1952.55,1969.0,1950.6,       1957.60,1957.65,1958.02,1197642,2345001018.5,20553,698354,58.31,2018-01-24,Jan-2018,0.32542407625686387,Slight or No Change
HDFCBANK,EQ,25-Jan-2018,1957.65,1953.9,1980.0,1950.5,       1969.00,1974.95,1968.83,2180917,4293844957.45,33097,1165553,53.44,2018-01-25,Jan-2018,0.8837126146144625,Slight Positive
HDFCBANK,EQ,29-Jan-2018,1974.95,1978.0,2006.95,1978.0,       2000.60,1999.65,1995.69,2058973,4109064049.9,48366,1249653,60.69,2018-01-29,Jan-2018,1.2506645737866862,Positve
HDFCBANK,EQ,30-Jan-2018,1999.65,1997.8,2001.9,1984.15,       1995.55,1995.5,1994.03,1599390,3189237269.9,37667,1057272,66.1,2018-01-30,Jan-2018,-0.20753631885580548,Slight or No Change
HDFCBANK,EQ,31-Jan-2018,1995.5,1989.4,2013.5,1987.0,       2004.60,2005.7,2003.12,1735837,3477096561.15,45781,1045031,60.2,2018-01-31,Jan-2018,0.5111500876973318,Slight Positive
HDFCBANK,EQ,01-Feb-2018,2005.7,2006.0,2015.0,1985.3,       1986.50,1991.15,2001.09,1630355,3262488565.95,34891,701699,43.04,2018-02-01,Feb-2018,-0.7254325173256193,Slight Negative
HDFCBANK,EQ,02-Feb-2018,1991.15,1986.0,1989.9,1941.5,       1941.50,1948.0,1963.93,1836531,3606812369.0,60365,1231464,67.05,2018-02-02,Feb-2018,-2.1670893704643035,Negative
HDFCBANK,EQ,05-Feb-2018,1948.0,1918.0,1935.25,1905.85,       1918.00,1913.85,1916.75,1981696,3798409854.65,49748,1385911,69.94,2018-02-05,Feb-2018,-1.7530800821355275,Negative
HDFCBANK,EQ,06-Feb-2018,1913.85,1860.0,1912.0,1836.3,       1898.80,1896.8,1868.86,2687451,5022468828.2,74329,1279189,47.6,2018-02-06,Feb-2018,-0.8908744154453085,Slight Negative
HDFCBANK,EQ,07-Feb-2018,1896.8,1907.0,1907.0,1862.4,       1868.50,1872.8,1875.43,2091243,3921971760.25,57480,993289,47.5,2018-02-07,Feb-2018,-1.2652889076339102,Negative
HDFCBANK,EQ,08-Feb-2018,1872.8,1884.0,1898.6,1866.5,       1882.00,1880.95,1887.25,1292861,2439953543.35,53803,559966,43.31,2018-02-08,Feb-2018,0.43517727466895195,Slight or No Change
HDFCBANK,EQ,09-Feb-2018,1880.95,1847.9,1864.7,1844.1,       1852.00,1849.5,1853.01,1602238,2968965973.2,52830,837518,52.27,2018-02-09,Feb-2018,-1.6720274329461216,Negative
HDFCBANK,EQ,12-Feb-2018,1849.5,1860.0,1886.0,1855.15,       1880.00,1876.65,1872.43,1095277,2050832316.7,22502,700531,63.96,2018-02-12,Feb-2018,1.4679643146796373,Positve
HDFCBANK,EQ,14-Feb-2018,1876.65,1889.8,1897.9,1874.65,       1879.85,1883.15,1889.56,894297,1689825412.3,31815,517624,57.88,2018-02-14,Feb-2018,0.34636186822263326,Slight or No Change
HDFCBANK,EQ,15-Feb-2018,1883.15,1889.7,1894.75,1875.0,       1881.25,1881.9,1882.55,1228806,2313293856.75,32753,742302,60.41,2018-02-15,Feb-2018,-0.06637814300507472,Slight or No Change
HDFCBANK,EQ,16-Feb-2018,1881.9,1883.9,1894.85,1875.65,       1880.40,1878.6,1883.79,895880,1687649892.1,22732,355509,39.68,2018-02-16,Feb-2018,-0.17535469472342857,Slight or No Change
HDFCBANK,EQ,19-Feb-2018,1878.6,1882.6,1887.6,1859.05,       1880.00,1878.2,1876.45,913638,1714398525.1,25194,457562,50.08,2018-02-19,Feb-2018,-0.021292451825816183,Slight or No Change
HDFCBANK,EQ,20-Feb-2018,1878.2,1884.75,1885.85,1858.8,       1860.15,1863.2,1875.4,1021017,1914810586.35,31634,582362,57.04,2018-02-20,Feb-2018,-0.798636992865509,Slight Negative
HDFCBANK,EQ,21-Feb-2018,1863.2,1867.95,1868.55,1852.2,       1859.20,1857.4,1858.84,688268,1279377292.3,32317,352348,51.19,2018-02-21,Feb-2018,-0.31129240017174764,Slight or No Change
HDFCBANK,EQ,22-Feb-2018,1857.4,1850.0,1860.0,1841.55,       1850.15,1853.2,1851.2,3313399,6133748038.6,41538,1640988,49.53,2018-02-22,Feb-2018,-0.2261225368795139,Slight or No Change
HDFCBANK,EQ,23-Feb-2018,1853.2,1856.9,1884.85,1850.4,       1877.00,1880.55,1869.03,1019187,1904887235.65,18810,553315,54.29,2018-02-23,Feb-2018,1.4758255989639535,Positve
HDFCBANK,EQ,26-Feb-2018,1880.55,1888.1,1914.8,1883.55,       1912.50,1911.55,1904.1,1197221,2279631074.55,30059,692072,57.81,2018-02-26,Feb-2018,1.64845390976045,Positve
HDFCBANK,EQ,27-Feb-2018,1911.55,1914.75,1921.75,1900.0,       1900.50,1902.55,1908.74,1196832,2284446196.6,26645,764702,63.89,2018-02-27,Feb-2018,-0.470822107713631,Slight or No Change
HDFCBANK,EQ,28-Feb-2018,1902.55,1889.55,1895.45,1878.0,       1888.00,1884.2,1883.79,1016591,1915043360.4,29207,533917,52.52,2018-02-28,Feb-2018,-0.9644950198417823,Slight Negative
HDFCBANK,EQ,01-Mar-2018,1884.2,1879.3,1893.3,1868.0,       1868.05,1874.35,1884.58,977460,1842102392.05,24955,492115,50.35,2018-03-01,Mar-2018,-0.5227682836216996,Slight Negative
HDFCBANK,EQ,05-Mar-2018,1874.35,1874.15,1878.0,1858.25,       1866.00,1869.95,1867.66,945366,1765625423.4,60906,482154,51.0,2018-03-05,Mar-2018,-0.2347480459892637,Slight or No Change
HDFCBANK,EQ,06-Mar-2018,1869.95,1870.0,1879.9,1839.5,       1840.00,1846.25,1864.57,1144207,2133448786.3,32346,587401,51.34,2018-03-06,Mar-2018,-1.267413567207687,Negative
HDFCBANK,EQ,07-Mar-2018,1846.25,1840.0,1853.4,1828.5,       1831.10,1832.6,1839.17,1407041,2587784690.15,41147,786990,55.93,2018-03-07,Mar-2018,-0.7393364928909962,Slight Negative
HDFCBANK,EQ,08-Mar-2018,1832.6,1839.8,1858.5,1832.0,       1850.00,1852.85,1844.42,1379681,2544714180.1,26260,841822,61.02,2018-03-08,Mar-2018,1.1049874495252743,Positve
HDFCBANK,EQ,09-Mar-2018,1852.85,1854.95,1865.25,1844.0,       1846.15,1851.05,1856.06,1027027,1906219129.55,29867,583405,56.81,2018-03-09,Mar-2018,-0.09714763742342258,Slight or No Change
HDFCBANK,EQ,12-Mar-2018,1851.05,1860.2,1869.45,1853.4,       1866.30,1867.25,1863.99,1639279,3055594028.9,34880,1156796,70.57,2018-03-12,Mar-2018,0.8751789524864328,Slight Positive
HDFCBANK,EQ,13-Mar-2018,1867.25,1867.45,1884.75,1855.0,       1859.45,1860.25,1870.24,1281050,2395869816.4,32044,696918,54.4,2018-03-13,Mar-2018,-0.37488284910964786,Slight or No Change
HDFCBANK,EQ,14-Mar-2018,1860.25,1856.0,1867.9,1848.0,       1864.00,1864.5,1857.75,920098,1709311423.0,36271,509645,55.39,2018-03-14,Mar-2018,0.22846391614030903,Slight or No Change
HDFCBANK,EQ,15-Mar-2018,1864.5,1865.2,1887.5,1865.2,       1873.50,1880.8,1879.2,1467731,2758155776.8,44905,802388,54.67,2018-03-15,Mar-2018,0.8742290158219257,Slight Positive
HDFCBANK,EQ,16-Mar-2018,1880.8,1880.0,1881.1,1846.55,       1858.00,1853.0,1861.09,1974084,3673949096.8,35446,1068955,54.15,2018-03-16,Mar-2018,-1.4780944279030206,Negative
HDFCBANK,EQ,19-Mar-2018,1853.0,1853.0,1860.0,1843.15,       1847.00,1847.25,1851.78,1959685,3628898883.95,60212,1210689,61.78,2018-03-19,Mar-2018,-0.31030760928224543,Slight or No Change
HDFCBANK,EQ,20-Mar-2018,1847.25,1845.1,1855.9,1835.25,       1842.90,1839.5,1845.17,914343,1687115132.5,23270,453848,49.64,2018-03-20,Mar-2018,-0.41954256326972583,Slight or No Change
HDFCBANK,EQ,21-Mar-2018,1839.5,1848.0,1863.2,1843.3,       1858.95,1858.9,1853.89,1480285,2744280455.5,44655,947180,63.99,2018-03-21,Mar-2018,1.0546344115248685,Positve
HDFCBANK,EQ,22-Mar-2018,1858.9,1858.9,1880.0,1855.1,       1863.00,1867.75,1872.05,1668306,3123149751.5,37562,856679,51.35,2018-03-22,Mar-2018,0.47608800903760073,Slight or No Change
HDFCBANK,EQ,23-Mar-2018,1867.75,1846.65,1853.1,1837.25,       1842.25,1841.55,1844.22,1797538,3315060067.5,34048,886132,49.3,2018-03-23,Mar-2018,-1.402757328336235,Negative
HDFCBANK,EQ,26-Mar-2018,1841.55,1839.9,1900.0,1833.5,       1896.20,1893.45,1868.66,2625442,4906054711.2,86610,1573073,59.92,2018-03-26,Mar-2018,2.8182780809644203,Positve
HDFCBANK,EQ,27-Mar-2018,1893.45,1893.8,1899.0,1876.0,       1894.05,1892.6,1888.52,1534209,2897382139.25,31150,797281,51.97,2018-03-27,Mar-2018,-0.04489159998944947,Slight or No Change
HDFCBANK,EQ,28-Mar-2018,1892.6,1882.95,1899.7,1876.05,       1890.00,1886.1,1886.44,2209377,4167862538.7,50573,1205141,54.55,2018-03-28,Mar-2018,-0.34344288280672153,Slight or No Change
HDFCBANK,EQ,02-Apr-2018,1886.1,1890.5,1935.75,1890.5,       1931.90,1931.2,1917.34,1149092,2203201439.6,37803,656967,57.17,2018-04-02,Apr-2018,2.391177562165314,Positve
HDFCBANK,EQ,03-Apr-2018,1931.2,1923.95,1925.7,1911.0,       1913.00,1915.9,1917.02,1019971,1955306114.65,48938,592029,58.04,2018-04-03,Apr-2018,-0.7922535211267623,Slight Negative
HDFCBANK,EQ,04-Apr-2018,1915.9,1912.95,1924.95,1878.45,       1883.10,1883.25,1903.29,928527,1767257058.2,34499,456685,49.18,2018-04-04,Apr-2018,-1.70415992483951,Negative
HDFCBANK,EQ,05-Apr-2018,1883.25,1901.3,1914.0,1890.2,       1913.10,1908.9,1900.56,1214723,2308652574.5,61633,605874,49.88,2018-04-05,Apr-2018,1.3620071684587787,Positve
HDFCBANK,EQ,06-Apr-2018,1908.9,1912.2,1926.45,1905.8,       1920.10,1923.4,1917.27,930002,1783068526.1,24914,466973,50.21,2018-04-06,Apr-2018,0.7595997695007517,Slight Positive
HDFCBANK,EQ,09-Apr-2018,1923.4,1918.8,1942.0,1916.4,       1937.00,1939.05,1936.3,1000884,1938008165.25,32002,541199,54.07,2018-04-09,Apr-2018,0.8136633045648267,Slight Positive
HDFCBANK,EQ,10-Apr-2018,1939.05,1943.0,1943.0,1913.5,       1921.20,1920.85,1920.94,1516809,2913693991.15,55147,947252,62.45,2018-04-10,Apr-2018,-0.9386039555452474,Slight Negative
HDFCBANK,EQ,11-Apr-2018,1920.85,1915.9,1920.0,1905.4,       1918.00,1918.85,1913.82,717703,1373553935.9,64684,382502,53.3,2018-04-11,Apr-2018,-0.10412057162193511,Slight or No Change
HDFCBANK,EQ,12-Apr-2018,1918.85,1916.0,1932.9,1905.9,       1925.00,1928.8,1920.27,1178129,2262325817.35,26955,476496,40.45,2018-04-12,Apr-2018,0.5185397503713274,Slight Positive
HDFCBANK,EQ,13-Apr-2018,1928.8,1928.0,1940.0,1919.1,       1930.00,1925.0,1928.02,824293,1589255010.75,26003,394398,47.85,2018-04-13,Apr-2018,-0.19701368726668944,Slight or No Change
HDFCBANK,EQ,16-Apr-2018,1925.0,1920.0,1950.0,1919.85,       1943.50,1942.1,1938.89,711936,1380367127.0,21855,318462,44.73,2018-04-16,Apr-2018,0.8883116883116937,Slight Positive
HDFCBANK,EQ,17-Apr-2018,1942.1,1943.5,1951.0,1934.1,       1950.00,1948.5,1944.42,666958,1296845993.15,21401,354286,53.12,2018-04-17,Apr-2018,0.32954018845579025,Slight or No Change
HDFCBANK,EQ,18-Apr-2018,1948.5,1951.0,1953.5,1930.05,       1934.00,1932.6,1942.91,678180,1317640648.7,21302,345977,51.02,2018-04-18,Apr-2018,-0.8160123171670586,Slight Negative
HDFCBANK,EQ,19-Apr-2018,1932.6,1940.0,1944.8,1933.0,       1939.00,1939.0,1938.07,792258,1535448277.65,36850,456501,57.62,2018-04-19,Apr-2018,0.33116009520852696,Slight or No Change
HDFCBANK,EQ,20-Apr-2018,1939.0,1941.0,1961.0,1932.15,       1959.70,1955.9,1945.78,2340345,4553789223.35,70006,1792050,76.57,2018-04-20,Apr-2018,0.8715832903558596,Slight Positive
HDFCBANK,EQ,23-Apr-2018,1955.9,1979.0,1979.0,1860.3,       1939.50,1935.75,1947.51,3826155,7451481658.4,76106,1003096,26.22,2018-04-23,Apr-2018,-1.0302162687254035,Negative
HDFCBANK,EQ,24-Apr-2018,1935.75,1935.0,1948.05,1926.0,       1934.10,1935.0,1935.57,1259354,2437572242.55,33400,466047,37.01,2018-04-24,Apr-2018,-0.038744672607515795,Slight or No Change
HDFCBANK,EQ,25-Apr-2018,1935.0,1927.9,1938.0,1912.0,       1920.00,1920.75,1924.27,1005148,1934175516.3,42185,468604,46.62,2018-04-25,Apr-2018,-0.7364341085271287,Slight Negative
HDFCBANK,EQ,26-Apr-2018,1920.75,1916.8,1939.2,1911.25,       1926.10,1930.25,1930.42,1961870,3787241208.7,33677,907515,46.26,2018-04-26,Apr-2018,0.4945984641416157,Slight or No Change
HDFCBANK,EQ,27-Apr-2018,1930.25,1933.0,1935.5,1912.5,       1925.00,1923.4,1918.5,1444252,2770792412.6,47025,825792,57.18,2018-04-27,Apr-2018,-0.35487631135863174,Slight or No Change
HDFCBANK,EQ,30-Apr-2018,1923.4,1930.0,1954.8,1928.8,       1945.10,1944.3,1945.7,1152388,2242199201.2,32030,649513,56.36,2018-04-30,Apr-2018,1.0866174482686786,Positve
HDFCBANK,EQ,02-May-2018,1944.3,1950.0,1978.0,1946.0,       1969.55,1969.5,1965.16,1775012,3488178418.55,62881,938108,52.85,2018-05-02,May-2018,1.2960962814380528,Positve
HDFCBANK,EQ,03-May-2018,1969.5,1968.05,1974.9,1946.0,       1968.00,1967.9,1963.23,1038193,2038207486.9,30529,365265,35.18,2018-05-03,May-2018,-0.08123889312007249,Slight or No Change
HDFCBANK,EQ,04-May-2018,1967.9,1970.0,1990.0,1966.3,       1985.40,1988.5,1981.08,1720359,3408176310.05,33291,1084558,63.04,2018-05-04,May-2018,1.0468011585954562,Positve
HDFCBANK,EQ,07-May-2018,1988.5,1981.65,1987.3,1975.0,       1977.50,1977.4,1980.88,1316032,2606904358.55,32517,781466,59.38,2018-05-07,May-2018,-0.558209705808399,Slight Negative
HDFCBANK,EQ,08-May-2018,1977.4,1979.25,1979.9,1954.6,       1966.50,1967.05,1964.31,1775141,3486935564.55,30036,1149021,64.73,2018-05-08,May-2018,-0.523414584808346,Slight Negative
HDFCBANK,EQ,09-May-2018,1967.05,1956.15,1980.5,1956.15,       1978.10,1978.4,1973.46,1081833,2134957238.8,30775,618193,57.14,2018-05-09,May-2018,0.5770061767621737,Slight Positive
HDFCBANK,EQ,10-May-2018,1978.4,1988.6,1999.0,1982.0,       1985.30,1992.7,1991.88,1792918,3571274019.0,41455,943387,52.62,2018-05-10,May-2018,0.7228063081277769,Slight Positive
HDFCBANK,EQ,11-May-2018,1992.7,1992.7,2017.0,1986.0,       2010.65,2011.75,1999.73,1514267,3028118877.9,49338,879712,58.09,2018-05-11,May-2018,0.9559893611682524,Slight Positive
HDFCBANK,EQ,14-May-2018,2011.75,2017.2,2027.4,2012.4,       2024.00,2021.75,2021.18,1185729,2396569105.7,35034,663572,55.96,2018-05-14,May-2018,0.49707965701504264,Slight or No Change
HDFCBANK,EQ,15-May-2018,2021.75,2027.05,2065.0,2026.7,       2040.25,2037.8,2046.53,2456671,5027645858.0,52626,1289131,52.47,2018-05-15,May-2018,0.7938666996413879,Slight Positive
HDFCBANK,EQ,16-May-2018,2037.8,2030.55,2049.0,2017.15,       2027.50,2023.35,2031.04,1710401,3473886890.25,56061,1109107,64.84,2018-05-16,May-2018,-0.7090980469133368,Slight Negative
HDFCBANK,EQ,17-May-2018,2023.35,2023.85,2044.45,2012.5,       2040.85,2027.75,2022.12,1653869,3344316980.15,28827,747275,45.18,2018-05-17,May-2018,0.21746114117675575,Slight or No Change
HDFCBANK,EQ,18-May-2018,2027.75,2024.7,2024.7,2003.5,       2011.90,2012.15,2014.47,1304365,2627602348.9,47647,660982,50.67,2018-05-18,May-2018,-0.7693256072000887,Slight Negative
HDFCBANK,EQ,21-May-2018,2012.15,2016.1,2021.0,1986.05,       1997.10,1993.05,1993.75,1212027,2416479609.35,37162,711864,58.73,2018-05-21,May-2018,-0.9492334070521635,Slight Negative
HDFCBANK,EQ,22-May-2018,1993.05,1998.7,2013.95,1985.5,       1989.90,1989.9,1997.96,990093,1978165831.95,57895,582922,58.88,2018-05-22,May-2018,-0.1580492210431217,Slight or No Change
HDFCBANK,EQ,23-May-2018,1989.9,1987.8,1994.0,1963.4,       1965.00,1967.5,1976.78,1431573,2829907721.45,43333,733712,51.25,2018-05-23,May-2018,-1.125684707774266,Negative
HDFCBANK,EQ,24-May-2018,1967.5,1967.1,1990.25,1956.35,       1989.20,1986.0,1970.67,1130186,2227221743.05,22930,343874,30.43,2018-05-24,May-2018,0.9402795425667021,Slight Positive
HDFCBANK,EQ,25-May-2018,1986.0,1990.0,2016.0,1989.9,       2008.00,2008.7,2004.87,1189897,2385592681.1,34306,609785,51.25,2018-05-25,May-2018,1.143001007049338,Positve
HDFCBANK,EQ,28-May-2018,2008.7,2007.8,2052.0,2006.0,       2038.25,2042.2,2037.48,1275985,2599796071.15,35912,612923,48.04,2018-05-28,May-2018,1.6677453079105842,Positve
HDFCBANK,EQ,29-May-2018,2042.2,2038.0,2052.7,2028.8,       2031.60,2032.6,2042.07,837811,1710866826.8,37142,336056,40.11,2018-05-29,May-2018,-0.4700812848888569,Slight or No Change
HDFCBANK,EQ,30-May-2018,2032.6,2019.7,2053.0,2016.3,       2050.50,2048.35,2040.97,1216749,2483350965.9,40713,505099,41.51,2018-05-30,May-2018,0.7748696251106857,Slight Positive
HDFCBANK,EQ,31-May-2018,2048.35,2100.0,2160.0,2080.0,       2130.00,2139.45,2118.27,9909798,20991620343.45,172676,4103328,41.41,2018-05-31,May-2018,4.44748211975492,Among Top Gainers
HDFCBANK,EQ,01-Jun-2018,2139.45,2116.0,2138.0,2101.0,       2106.95,2110.6,2116.77,5287839,11193143671.65,99119,1532118,28.97,2018-06-01,Jun-2018,-1.3484774124190801,Negative
HDFCBANK,EQ,04-Jun-2018,2110.6,2150.0,2157.0,2037.95,       2045.00,2046.2,2098.04,22199081,46574473923.0,245711,13914623,62.68,2018-06-04,Jun-2018,-3.051265043115692,Among Top Losers
HDFCBANK,EQ,05-Jun-2018,2046.2,2050.0,2066.95,2023.0,       2064.85,2063.6,2050.5,4276365,8768700389.8,107261,2076336,48.55,2018-06-05,Jun-2018,0.8503567588700855,Slight Positive
HDFCBANK,EQ,06-Jun-2018,2063.6,2060.2,2064.8,2045.0,       2057.40,2057.35,2057.29,2445500,5031101788.0,95270,1579516,64.59,2018-06-06,Jun-2018,-0.30286877301802795,Slight or No Change
HDFCBANK,EQ,07-Jun-2018,2057.35,2073.2,2079.8,2053.2,       2061.90,2062.2,2070.16,2640974,5467251083.65,78397,1574412,59.61,2018-06-07,Jun-2018,0.2357401511653201,Slight or No Change
HDFCBANK,EQ,08-Jun-2018,2062.2,2059.0,2061.25,2035.0,       2048.95,2049.35,2046.16,1545222,3161769178.3,104515,884695,57.25,2018-06-08,Jun-2018,-0.6231209388032122,Slight Negative
HDFCBANK,EQ,11-Jun-2018,2049.35,2051.9,2062.95,2038.8,       2041.75,2042.3,2051.22,1772797,3636404884.75,57753,1138924,64.24,2018-06-11,Jun-2018,-0.34401151584648737,Slight or No Change
HDFCBANK,EQ,12-Jun-2018,2042.3,2051.9,2052.7,2038.4,       2045.00,2043.85,2045.45,1308564,2676605962.7,54586,871913,66.63,2018-06-12,Jun-2018,0.07589482446261897,Slight or No Change
HDFCBANK,EQ,13-Jun-2018,2043.85,2052.0,2054.8,2024.1,       2032.00,2031.45,2034.95,1974490,4017987612.55,103434,1353016,68.52,2018-06-13,Jun-2018,-0.606698143210116,Slight Negative
HDFCBANK,EQ,14-Jun-2018,2031.45,2030.0,2045.0,2025.0,       2035.00,2037.4,2039.58,4231894,8631283806.05,96797,2913891,68.86,2018-06-14,Jun-2018,0.29289423810578974,Slight or No Change
HDFCBANK,EQ,15-Jun-2018,2037.4,2026.0,2038.9,2022.3,       2027.00,2029.6,2031.56,2720204,5526268358.45,90605,1836184,67.5,2018-06-15,Jun-2018,-0.3828408756258117,Slight or No Change
HDFCBANK,EQ,18-Jun-2018,2029.6,2030.1,2038.8,2009.1,       2018.00,2019.15,2019.92,1871851,3780992319.5,86693,1149303,61.4,2018-06-18,Jun-2018,-0.5148797792668414,Slight Negative
HDFCBANK,EQ,19-Jun-2018,2019.15,2024.95,2040.7,2019.3,       2023.00,2023.5,2028.53,2745288,5568904836.0,117626,1709015,62.25,2018-06-19,Jun-2018,0.2154371889161233,Slight or No Change
HDFCBANK,EQ,20-Jun-2018,2023.5,2026.0,2058.0,2025.0,       2056.00,2056.15,2046.34,2262928,4630722761.1,90621,1568971,69.33,2018-06-20,Jun-2018,1.6135408944897511,Positve
HDFCBANK,EQ,21-Jun-2018,2056.15,2060.0,2070.8,2047.05,       2056.55,2057.6,2058.53,3377676,6953041564.4,115968,1771901,52.46,2018-06-21,Jun-2018,0.07052014687642938,Slight or No Change
HDFCBANK,EQ,22-Jun-2018,2057.6,2056.95,2088.8,2049.85,       2082.25,2083.35,2066.71,1962245,4055397420.6,61594,935825,47.69,2018-06-22,Jun-2018,1.2514580093312633,Positve
HDFCBANK,EQ,25-Jun-2018,2083.35,2083.05,2097.8,2073.05,       2094.95,2094.95,2090.83,1748084,3654945764.0,92981,1066469,61.01,2018-06-25,Jun-2018,0.5567955456356355,Slight Positive
HDFCBANK,EQ,26-Jun-2018,2094.95,2086.05,2103.0,2079.85,       2092.00,2093.7,2096.18,2290483,4801266126.5,105856,1488070,64.97,2018-06-26,Jun-2018,-0.05966729516218017,Slight or No Change
HDFCBANK,EQ,27-Jun-2018,2093.7,2093.0,2119.5,2090.0,       2114.90,2112.6,2111.09,4781701,10094601459.25,143081,3797571,79.42,2018-06-27,Jun-2018,0.9027081243731194,Slight Positive
HDFCBANK,EQ,28-Jun-2018,2112.6,2115.0,2140.0,2111.2,       2126.50,2130.85,2127.87,9383385,19966613731.85,164533,6546679,69.77,2018-06-28,Jun-2018,0.8638644324528988,Slight Positive
HDFCBANK,EQ,29-Jun-2018,2130.85,2121.7,2140.0,2105.1,       2111.00,2108.45,2124.32,4864530,10333807329.25,133620,3762199,77.34,2018-06-29,Jun-2018,-1.0512236900767302,Negative
HDFCBANK,EQ,02-Jul-2018,2108.45,2108.35,2108.4,2063.25,       2069.85,2073.25,2078.06,2466219,5124945922.9,118052,1633841,66.25,2018-07-02,Jul-2018,-1.669472835495256,Negative
HDFCBANK,EQ,03-Jul-2018,2073.25,2073.25,2085.0,2065.6,       2070.00,2070.2,2073.27,1715775,3557268417.7,64961,1133429,66.06,2018-07-03,Jul-2018,-0.14711202218740116,Slight or No Change
HDFCBANK,EQ,04-Jul-2018,2070.2,2076.25,2108.05,2069.0,       2100.90,2103.55,2090.23,1524498,3186547034.65,67233,867409,56.9,2018-07-04,Jul-2018,1.6109554632402823,Positve
HDFCBANK,EQ,05-Jul-2018,2103.55,2105.0,2129.0,2092.55,       2120.50,2123.75,2119.49,2433992,5158831728.4,135292,1634932,67.17,2018-07-05,Jul-2018,0.9602814290128547,Slight Positive
HDFCBANK,EQ,06-Jul-2018,2123.75,2113.3,2135.55,2111.35,       2118.00,2115.15,2122.21,2030336,4308795255.8,76333,1394036,68.66,2018-07-06,Jul-2018,-0.40494408475573174,Slight or No Change
